"tensor(0.0184, device='cuda:0')","[tensor(0.9647), tensor(0.5922)]"
"tensor(0.0201, device='cuda:0')","[tensor(0.6275), tensor(0.5608)]"
"tensor(0.0277, device='cuda:0')","[tensor(0.0588), tensor(0.5843)]"
"tensor(0.0224, device='cuda:0')","[tensor(0.5686), tensor(0.3647)]"
"tensor(0.0196, device='cuda:0')","[tensor(0.4667), tensor(0.7882)]"
"tensor(0.0204, device='cuda:0')","[tensor(0.7373), tensor(0.4157)]"
"tensor(0.0275, device='cuda:0')","[tensor(0.2471), tensor(0.4039)]"
"tensor(0.0190, device='cuda:0')","[tensor(0.7765), tensor(0.6235)]"
"tensor(0.0269, device='cuda:0')","[tensor(0.0118), tensor(0.6588)]"
"tensor(0.0215, device='cuda:0')","[tensor(0.9725), tensor(0.0588)]"
"tensor(0.0304, device='cuda:0')","[tensor(0.3569), tensor(0.2039)]"
"tensor(0.0205, device='cuda:0')","[tensor(0.2196), tensor(0.8941)]"
"tensor(0.0198, device='cuda:0')","[tensor(0.9922), tensor(0.2588)]"
"tensor(0.0212, device='cuda:0')","[tensor(0.8510), tensor(0.2039)]"
"tensor(0.0194, device='cuda:0')","[tensor(0.3020), tensor(0.9765)]"
"tensor(0.0202, device='cuda:0')","[tensor(0.4392), tensor(0.7255)]"
"tensor(0.0523, device='cuda:0')","[tensor(0.2235), tensor(0.0431)]"
"tensor(0.0200, device='cuda:0')","[tensor(0.2353), tensor(0.9529)]"
"tensor(0.0198, device='cuda:0')","[tensor(0.6235), tensor(0.6078)]"
"tensor(0.0240, device='cuda:0')","[tensor(0.4000), tensor(0.4118)]"
"tensor(0.0352, device='cuda:0')","[tensor(0.3059), tensor(0.1529)]"
"tensor(0.0304, device='cuda:0')","[tensor(0.5020), tensor(0.0588)]"
"tensor(0.0222, device='cuda:0')","[tensor(0.4824), tensor(0.4627)]"
"tensor(0.0185, device='cuda:0')","[tensor(0.7843), tensor(0.7216)]"
"tensor(0.0350, device='cuda:0')","[tensor(0.1412), tensor(0.3216)]"
"tensor(0.0207, device='cuda:0')","[tensor(0.2235), tensor(0.8588)]"
"tensor(0.0207, device='cuda:0')","[tensor(0.3608), tensor(0.7294)]"
"tensor(0.0209, device='cuda:0')","[tensor(0.2078), tensor(0.8588)]"
"tensor(0.0204, device='cuda:0')","[tensor(0.8706), tensor(0.2824)]"
"tensor(0.0232, device='cuda:0')","[tensor(0.3333), tensor(0.5294)]"
"tensor(0.0190, device='cuda:0')","[tensor(0.5529), tensor(0.8235)]"
"tensor(0.0209, device='cuda:0')","[tensor(0.8235), tensor(0.2588)]"
"tensor(0.0205, device='cuda:0')","[tensor(0.6431), tensor(0.4902)]"
"tensor(0.0232, device='cuda:0')","[tensor(0.0039), tensor(0.8549)]"
"tensor(0.0185, device='cuda:0')","[tensor(0.5255), tensor(0.9804)]"
"tensor(0.0246, device='cuda:0')","[tensor(0.4157), tensor(0.3647)]"
"tensor(0.0233, device='cuda:0')","[tensor(0.4118), tensor(0.4471)]"
"tensor(0.0234, device='cuda:0')","[tensor(0.4863), tensor(0.3686)]"
"tensor(0.0240, device='cuda:0')","[tensor(0.7647), tensor(0.0549)]"
"tensor(0.0191, device='cuda:0')","[tensor(0.8863), tensor(0.4824)]"
"tensor(0.0202, device='cuda:0')","[tensor(0.3294), tensor(0.8235)]"
"tensor(0.0188, device='cuda:0')","[tensor(0.4941), tensor(0.9373)]"
"tensor(0.0242, device='cuda:0')","[tensor(0.5882), tensor(0.2196)]"
"tensor(0.0186, device='cuda:0')","[tensor(0.5176), tensor(0.9608)]"
"tensor(0.0294, device='cuda:0')","[tensor(0.3137), tensor(0.2745)]"
"tensor(0.0211, device='cuda:0')","[tensor(0.5529), tensor(0.4980)]"
"tensor(0.0251, device='cuda:0')","[tensor(0.3451), tensor(0.4078)]"
"tensor(0.0304, device='cuda:0')","[tensor(0.2784), tensor(0.2824)]"
"tensor(0.0181, device='cuda:0')","[tensor(0.7098), tensor(0.9255)]"
"tensor(0.0207, device='cuda:0')","[tensor(0.7569), tensor(0.3451)]"
"tensor(0.0201, device='cuda:0')","[tensor(0.2078), tensor(0.9647)]"
"tensor(0.0220, device='cuda:0')","[tensor(0.3765), tensor(0.5843)]"
"tensor(0.0227, device='cuda:0')","[tensor(0.6549), tensor(0.2549)]"
"tensor(0.0184, device='cuda:0')","[tensor(0.9882), tensor(0.5686)]"
"tensor(0.0243, device='cuda:0')","[tensor(0.3529), tensor(0.4431)]"
"tensor(0.0220, device='cuda:0')","[tensor(0.1059), tensor(0.8471)]"
"tensor(0.0238, device='cuda:0')","[tensor(0.3490), tensor(0.4745)]"
"tensor(0.0201, device='cuda:0')","[tensor(0.6471), tensor(0.5333)]"
"tensor(0.0217, device='cuda:0')","[tensor(0.3333), tensor(0.6510)]"
"tensor(0.0213, device='cuda:0')","[tensor(0.4510), tensor(0.5765)]"
"tensor(0.0182, device='cuda:0')","[tensor(0.9451), tensor(0.6902)]"
"tensor(0.0186, device='cuda:0')","[tensor(0.8549), tensor(0.6275)]"
"tensor(0.0200, device='cuda:0')","[tensor(0.9333), tensor(0.2824)]"
"tensor(0.0221, device='cuda:0')","[tensor(0.4549), tensor(0.4941)]"
"tensor(0.0271, device='cuda:0')","[tensor(0.4667), tensor(0.2000)]"
"tensor(0.0192, device='cuda:0')","[tensor(0.4431), tensor(0.8863)]"
"tensor(0.0202, device='cuda:0')","[tensor(0.6510), tensor(0.5255)]"
