"tensor(0.0512, device='cuda:0')","[tensor(0.9647), tensor(0.5922)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6275), tensor(0.5608)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0588), tensor(0.5843)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5686), tensor(0.3647)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4667), tensor(0.7882)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7373), tensor(0.4157)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2471), tensor(0.4039)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7765), tensor(0.6235)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0118), tensor(0.6588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9725), tensor(0.0588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3569), tensor(0.2039)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2196), tensor(0.8941)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9922), tensor(0.2588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8510), tensor(0.2039)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3020), tensor(0.9765)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4392), tensor(0.7255)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2235), tensor(0.0431)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2353), tensor(0.9529)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6235), tensor(0.6078)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4000), tensor(0.4118)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3059), tensor(0.1529)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5020), tensor(0.0588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4824), tensor(0.4627)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7843), tensor(0.7216)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1412), tensor(0.3216)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2235), tensor(0.8588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3608), tensor(0.7294)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2078), tensor(0.8588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8706), tensor(0.2824)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3333), tensor(0.5294)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5529), tensor(0.8235)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8235), tensor(0.2588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6431), tensor(0.4902)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0039), tensor(0.8549)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5255), tensor(0.9804)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4157), tensor(0.3647)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4118), tensor(0.4471)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4863), tensor(0.3686)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7647), tensor(0.0549)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8863), tensor(0.4824)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3294), tensor(0.8235)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4941), tensor(0.9373)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5882), tensor(0.2196)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5176), tensor(0.9608)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3137), tensor(0.2745)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5529), tensor(0.4980)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3451), tensor(0.4078)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2784), tensor(0.2824)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7098), tensor(0.9255)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7569), tensor(0.3451)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2078), tensor(0.9647)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3765), tensor(0.5843)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6549), tensor(0.2549)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9882), tensor(0.5686)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3529), tensor(0.4431)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1059), tensor(0.8471)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3490), tensor(0.4745)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6471), tensor(0.5333)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3333), tensor(0.6510)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4510), tensor(0.5765)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9451), tensor(0.6902)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8549), tensor(0.6275)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9333), tensor(0.2824)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4549), tensor(0.4941)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4667), tensor(0.2000)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4431), tensor(0.8863)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6510), tensor(0.5255)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7843), tensor(0.8588)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0235), tensor(0.4235)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1373), tensor(0.9216)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1098), tensor(0.6314)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5216), tensor(0.5294)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1804), tensor(0.2471)]"
"tensor(0.0512, device='cuda:0')","[tensor(1.), tensor(0.9216)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9765), tensor(0.2863)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4039), tensor(0.1882)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8275), tensor(0.3176)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6118), tensor(0.9922)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6196), tensor(0.9373)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2706), tensor(0.1020)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0431), tensor(0.2000)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6706), tensor(0.5569)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0863), tensor(0.6706)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2000), tensor(0.0510)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7882), tensor(0.0275)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4196), tensor(0.3490)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2510), tensor(0.4353)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.3176), tensor(0.7725)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.8275), tensor(0.7725)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.5020), tensor(0.6392)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.0941), tensor(0.2353)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9333), tensor(0.3255)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1216), tensor(0.1098)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9412), tensor(0.2745)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.7294), tensor(0.7725)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.6706), tensor(0.7765)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.1373), tensor(0.1882)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.9843), tensor(0.5020)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.2000), tensor(0.8863)]"
"tensor(0.0512, device='cuda:0')","[tensor(0.4863), tensor(0.7490)]"
