0.0,0.10500455647706985
0.01,0.10338519513607025
0.02,0.10154169052839279
0.03,0.0999297946691513
0.04,0.09833481907844543
0.05,0.09680391103029251
0.06,0.09537437558174133
0.07,0.09404955059289932
0.08,0.09280911087989807
0.09,0.09147590398788452
0.1,0.090351901948452
0.11,0.08928302675485611
0.12,0.08820930123329163
0.13,0.08725940436124802
0.14,0.08627194911241531
0.15,0.08538483083248138
0.16,0.08459635823965073
0.17,0.08369360119104385
0.18,0.08304150402545929
0.19,0.08242175728082657
0.2,0.08166255801916122
0.21,0.08107946813106537
0.22,0.08055087178945541
0.23,0.08011246472597122
0.24,0.07958931475877762
0.25,0.07920906692743301
0.26,0.07879211008548737
0.27,0.07843165099620819
0.28,0.07819738239049911
0.29,0.07793029397726059
0.3,0.07767170667648315
0.31,0.07742825150489807
0.32,0.07737027108669281
0.33,0.07722398638725281
0.34,0.07696818560361862
0.35000000000000003,0.0770006850361824
0.36,0.07695270329713821
0.37,0.07700220495462418
0.38,0.07689796388149261
0.39,0.07703802734613419
0.4,0.0770949125289917
0.41000000000000003,0.07713441550731659
0.42,0.07731474936008453
0.43,0.07743583619594574
0.44,0.07762207090854645
0.45,0.0778195932507515
0.46,0.07801570743322372
0.47000000000000003,0.07818277180194855
0.48,0.07845908403396606
0.49,0.07879440486431122
0.5,0.07907462120056152
0.51,0.07932300120592117
0.52,0.07963327318429947
0.53,0.08007272332906723
0.54,0.0804261788725853
0.55,0.08087775856256485
0.56,0.08121699839830399
0.5700000000000001,0.08164358139038086
0.58,0.0819842517375946
0.59,0.08243700116872787
0.6,0.08292991667985916
0.61,0.08333197236061096
0.62,0.08387815952301025
0.63,0.08437923341989517
0.64,0.08476228266954422
0.65,0.085362009704113
0.66,0.0858902707695961
0.67,0.08639833331108093
0.68,0.08700813353061676
0.6900000000000001,0.08761890977621078
0.7000000000000001,0.0880236104130745
0.71,0.08869893103837967
0.72,0.0892571434378624
0.73,0.0898321121931076
0.74,0.09044084697961807
0.75,0.09098033607006073
0.76,0.0915515124797821
0.77,0.09216704219579697
0.78,0.0927087590098381
0.79,0.09334196150302887
0.8,0.09401979297399521
0.81,0.09480542689561844
0.8200000000000001,0.09539767354726791
0.8300000000000001,0.09595988690853119
0.84,0.09671760350465775
0.85,0.09735748171806335
0.86,0.09798707067966461
0.87,0.09863313287496567
0.88,0.09934014081954956
0.89,0.1000298261642456
0.9,0.10069572180509567
0.91,0.10124724358320236
0.92,0.10195747017860413
0.93,0.10277967154979706
0.9400000000000001,0.10342565923929214
0.9500000000000001,0.10404264181852341
0.96,0.10478213429450989
0.97,0.10542581230401993
0.98,0.10619678348302841
0.99,0.10669757425785065
